theta_true[deg],theta_hat[deg]
-19.07244959430836,-21.947977419710778
-19.072403765504728,-22.3951848978065
-19.07237113589239,-22.801187598312328
-19.07234996214214,-23.153025554481204
-19.072338997949075,-23.456109454331987
-19.07232194116191,-23.71540064225054
-19.07230837214798,-23.935506898370242
-19.072297719653164,-24.120784929577386
-19.072289575288288,-24.275433409787688
-19.07228348038943,-24.403568957074768
-19.072279124880836,-24.50928329121025
-19.072276345151494,-24.5966833703182
-19.072274973925204,-24.66991814330902
-19.072272823164248,-24.733196244205036
-19.073414028955966,-24.790798963020148
-19.073510772754872,-24.847092492426196
-19.07273453612559,-24.90051017173718
-19.071618890017632,-24.95107127838643
-19.070327504570503,-24.998894318874285
-19.06906506168622,-25.04414128464638
-19.067732396005383,-25.08698776270254
-19.066548058188907,-25.127607475960453
-19.065578872759428,-25.16616479896917
-19.064878150976604,-25.202811612901918
-19.064468908706445,-25.237686463018385
-19.06442276062951,-25.270914886624873
-19.06476160380538,-25.302610290612996
-19.05750301194199,-25.33500376539238
-19.023689607001877,-25.351445519575215
-18.943311973509314,-25.342322309275303
-18.824199223688762,-25.30936451449062
-18.719417065487946,-25.265981482251537
-18.61620414996361,-25.248959982883036
-18.780125988688482,-25.30563700517372
-19.226884489939543,-25.481599794371256
-19.955908627373894,-25.810335557837547
-20.947123181163587,-26.30680148654126
-22.165296803802494,-26.965430820005214
-23.561381169134496,-27.761679217689426
-25.076388127803607,-28.656048983499357
-26.628743680780637,-29.600508715177014
-28.183056471750714,-30.54212990671773
-29.65925351315567,-31.4338579418758
-30.973377801186665,-32.23760647099393
-32.04706515081395,-32.90837876778574
-32.858262021772646,-33.45370582056092
-33.41239559269612,-33.89334915229692
-33.764426194406305,-34.25157245840296
-33.96673969959426,-34.55060727103362
-34.23281462469455,-34.804469984944966
-34.448324022905474,-35.02279613177742
-34.62327847577133,-35.212522503098576
-34.761049910281535,-35.37871174371426
-34.865997597169944,-35.525026634062264
-34.940269988661115,-35.65404302292654
-34.98587634530156,-35.76747483054491
-35.007669025491424,-35.86634357254021
-35.04185072538922,-35.94889989292438
-35.06798555493367,-36.020749905704214
-35.08729205677494,-36.084353924369715
-35.100641366264654,-36.14123653984738
-35.11942827142493,-36.19253377427689
-35.12862321047657,-36.23914930638151
-35.13451175977137,-36.281816614126946
-35.1373306432994,-36.321135030598306
-35.14174716623451,-36.357595786369565
-35.14501846984303,-36.39160239880315
-35.147308104150916,-36.42348703767224
-35.14987584119807,-36.45352376024406
-35.155491872367364,-36.467089344955674
-35.181011868173364,-36.51008302872535
-35.24828796269413,-36.635309116318666
-35.354266588883476,-36.78512305451638
-35.461372395690795,-36.886390971551435
-35.514631853529735,-36.86944406411798
-35.45530786348101,-36.65827652265567
-35.385874041514704,-36.191970445666904
-34.96960197823551,-35.43246238984194
-34.17467606085866,-34.35838914079288
-32.992672565649286,-32.96289834561744
-31.442606623003044,-31.254903275489216
-29.55950302671468,-29.25458474155005
-27.389934203954727,-27.01093979817931
-24.981050852047947,-24.59117934372648
-22.509478741027444,-22.0755637518968
-19.817889886772296,-19.551535678211398
-17.022860535019607,-17.067797041271245
-14.233447818064418,-14.636822514299471
-11.567085724423126,-12.273795230063222
-8.976179513674172,-10.008433198776554
-6.589131196931757,-7.877779841455379
-4.458425494314585,-5.895353031331747
-2.640269549794512,-4.055743936614626
-0.8453894997517627,-2.352941125176695
0.7377339884890887,-0.7799920806835144
2.080405692040785,0.6709771823902716
3.1549677642607454,2.0085572184936042
3.9699680271530124,3.2417581178560106
4.543133305502199,4.3751896843913105
4.900094808173026,5.416215753262358
5.073297004245708,6.372437056021526
5.31598558475919,7.251494145360781
5.5038241180054435,8.060881835318913
5.644738657246438,8.807790581028929
5.744205981497377,9.498982991950118
5.879916043596661,10.140707972461872
5.9484001513434706,10.7386507707506
5.9922420937700185,11.297914433466747
6.014557252573356,11.82302666498116
6.046722047374174,12.31796564397381
6.070546402153932,12.794881867353514
6.088364274516497,13.287533395507673
6.103913699508572,13.805976572727321
6.128079962605582,14.310376031864436
6.17048065502285,14.740324628355925
6.236178788192262,15.031219113374682
6.318210393739331,15.124434567004005
6.383492162418405,14.974295732882513
6.371818867873017,14.55255042949689
6.225793734534278,13.850313144680673
5.959816412570866,12.877678896922717
5.457605288534175,11.661710799883654
4.735775212458531,10.243338606239707
3.826005831526138,8.673951750487689
2.768941072722422,7.01634177936555
1.6098617689851222,5.340954704678751
0.3938886686158505,3.7228213002399735
-0.8251030092184474,2.2420770913970562
-1.9803348876742053,0.9159332043226149
-3.038731271289424,-0.2733744605809088
-3.940994957656917,-1.3402723530219687
-4.661314036399688,-2.2972010578979543
-5.205242114659271,-3.155251341449158
-5.614162232459358,-3.924454106519286
-5.919180678186855,-4.613901793426122
-6.146444127097475,-5.231791532966487
-6.304948166784748,-5.785437240799287
-6.496718030817998,-6.281275175426611
-6.655007098769415,-6.724875107676142
-6.778571928976263,-7.122928489140356
-6.868964916943421,-7.480409972741929
-6.933901963528219,-7.80175661551083
-6.980167770811292,-8.090923635037019
-7.00878335063915,-8.351433846646263
-7.022899270092943,-8.58642223709511
-7.045040012688509,-8.798676449482617
-7.061968501776322,-8.990673609861904
-7.074474032190736,-9.164613768088419
-7.083120870297792,-9.322450164765758
-7.096432689088162,-9.465916521526868
-7.1082007986152975,-9.59655155524091
-7.113201415677282,-9.728161066774181
-7.221832215268163,-9.888072010588498
-7.395733100656061,-10.088287766035275
-7.575952152524867,-10.316464635892768
-7.660147952970816,-10.518749556455859
-7.6954325988345635,-10.597097956004244
-7.334357103077215,-10.443005777721925
-6.54411872926024,-9.962483793839478
-5.318205573213614,-9.092824084690214
-3.6844949601035264,-7.810464180516273
-1.6986997287433256,-6.129996899254259
0.5649079173778447,-4.098530653250281
3.0132360450463738,-1.7898680219469962
5.515050027644417,0.701062980935091
8.004446072182851,3.2585737709339857
10.350755877418639,5.758720372272506
12.42418050630792,8.075337130384519
14.075396648905558,10.103156928814123
15.358331599227078,11.8103150281949
16.286862614891387,13.214787615229916
16.918513341146003,14.365518676854034
17.288065423874748,15.313498425121203
17.70307346187704,16.099109575040988
18.030654511121384,16.753508759372288
18.291038482762982,17.30121562475242
18.490270082020405,17.761770485671967
18.641679562495707,18.150897545728387
18.750022869496096,18.481360429212334
18.82052594823756,18.763605900234055
18.859575652315083,19.006254369207657
18.9178245349616,19.21953426048491
18.964688936274243,19.407540487143304
19.003129852417917,19.574117512972915
19.033827956525986,19.722616179631185
19.058364669348286,19.855869656191825
19.075347396886997,19.97624320397477
19.087532853658107,20.085701831872537
19.09374004268045,20.185875840828484
19.10137525402456,20.27811821214487
19.10519920373134,20.36355293301818
19.10523736923562,20.443115055844427
19.10590395146211,20.51758370923886
19.111206503370823,20.601344283637044
19.114943840504342,20.68151728912689
19.10653196473437,20.76863007419743
19.11534040055972,20.86885425274673
19.122081897477774,20.975439422525092
19.12509244511095,21.062894071309888
19.11920209454615,21.0839805529578
19.15803632416774,21.00218989572548
19.104022330378083,20.795492075483217
18.934992646309283,20.45247053040129
18.63028017823091,19.96858946003877
18.176664091475335,19.344188483386016
17.568971424547485,18.583559665803275
16.813282019241186,17.697043978515755
15.926168019514865,16.6943641368373
14.960239162887241,15.585997718424714
13.90224809929606,14.385368104670789
12.79937105930341,13.142931971175795
11.700955111632924,11.916976909142416
10.678015398197045,10.753438838190927
9.749080666680747,9.681479003864851
8.962394724883879,8.707170987253786
8.34260743865718,7.814974196115363
7.916563479886912,6.994598984168835
7.505577753354986,6.238632775296392
7.151618871270607,5.541376727528896
6.8350716868150645,4.89823072096425
6.549832246050378,4.3053477563823
6.26303142621835,3.75942990152619
5.983580833681413,3.2576038982105375
5.710606224271662,2.795725961116059
5.451913533007184,2.3700457847299528
5.165524825723997,1.9770942866633086
4.89011765237351,1.6136737850862446
4.636220691555573,1.2768476400872502
4.41627072007549,0.9639288923985084
4.237309777531155,0.6724678450475773
4.107020043676409,0.40023874530508463
4.025582824940675,0.14522582044486393
3.9867808377195044,-0.09439105004534605
3.9407292917258125,-0.3202507521639986
3.919605018507415,-0.5241265705164545
3.956446385598448,-0.676652339178676
4.333223060101831,-0.7692870431357948
4.717318553998215,-0.8169842199967597
4.968257345289077,-0.8587258337238478
4.521911686800477,-0.9580193136259643
4.056588937480032,-1.2107108067294012
2.9065122321322296,-1.7454334403727418
1.0551347816256207,-2.6885425546561406
-1.4613817639326574,-4.1242998674542735
-4.473651490329106,-6.072297378587233
-8.036908384048202,-8.48739731959207
-11.981009953154743,-11.271653733246758
-16.124218014326395,-14.291394588117427
-20.271139399972395,-17.371385555314504
-24.214011819967812,-20.349242038824645
-27.733185621182816,-23.09060225611738
-30.622851004687533,-25.45969143169157
-32.72376820789007,-27.480489960590184
-34.461231028395076,-29.185722034553834
-35.84481880873186,-30.615665321641895
-37.02344897277964,-31.811189923315546
-37.47857934810836,-32.81066257745544
-38.08572755748044,-33.645354515542635
-38.54544607281572,-34.344439596463666
-38.86899985328806,-34.931946323798435
-39.06455236843932,-35.427556947168775
-39.306439302482445,-35.847349411345235
-39.49389202378144,-36.2044333002555
-39.63760966117078,-36.50947636218145
-39.746696264467595,-36.77108105780843
-39.829258853668215,-36.99626487940809
-39.888042523894505,-37.19106706776624
-39.92618795875051,-37.36048134387788
-39.94594043091128,-37.50863409069102
-39.97666897715867,-37.638937703048256
-39.99997129752746,-37.75421659630051
-40.01906427309408,-37.85681067241789
-40.032454968013035,-37.94866033869589
-40.04323048252066,-38.031376424090965
-40.05275103769458,-38.10629771881763
-40.06165256041472,-38.174538358309334
-40.07089044624855,-38.211510162922465
-40.08412484253694,-38.30676966578423
-40.1026157732121,-38.424459178124344
-40.12707690498486,-38.543390686860086
-40.172011626952155,-38.62888369579373
-40.18921098543614,-38.66101480447293
-40.16671588721633,-38.627170381844465
-40.08466539390303,-38.51873684152275
-39.98126037016007,-38.32961026004556
-39.83010282252386,-38.056279525036814
-39.6343829397822,-37.699060036667404
-39.40257997689484,-37.26390954580255
-39.14736736409192,-36.763266233723456
-38.873719784352026,-36.21737826832375
-38.59366519355141,-35.65891517487885
-38.320500194710206,-35.12728905854233
-38.06808981364773,-34.66388996520718
-37.84906460299987,-34.32604727671173
-37.675161730134356,-34.06618917640043
-37.5486416901177,-33.86269493419346
-37.465071741775574,-33.689145446955315
-37.3781316186961,-33.53782329270774
-37.3047426074303,-33.40464824728481
-37.243039902620765,-33.286446957414896
-37.21773580803093,-33.18035262868379
-37.18624628502022,-33.08365113939758
-37.16273120122869,-32.993729586711396
-37.146777641824656,-32.90805188301059
-37.13826139977685,-32.824144178775214
-37.12715605057578,-32.741267828060266
-37.11831509291598,-32.66085637508847
-37.11136394267965,-32.583157362543425
-37.10603480992352,-32.508108494537446
-37.10200143657388,-32.43557779737937
-37.09912971838794,-32.365427699321735
-37.09726622571108,-32.2975307247795
-37.096301271782494,-32.23177207260931
-37.09480011126043,-32.16804882166223
-37.094748758396726,-32.10626843687685
-37.10648054804325,-32.046347286650125
-37.25536786815059,-31.99158236720876
-37.4390215612712,-31.989672285569693
-37.419895142722496,-32.04644878538583
-37.40348505101934,-32.12083788643718
-37.486139897922655,-32.11487899161087
-37.24737324325291,-31.947817033572985
-36.62307951368987,-31.558671872745204
-35.58223058704364,-30.90747901416871
-34.206563485316956,-29.975267377060362
-32.395006350336665,-28.763110294016403
-30.23117580078494,-27.290753426247992
-27.77753524341407,-25.595195180788195
-25.249737698073282,-23.729336203187916
-22.69948005851244,-21.761182394626783
-20.25859873063797,-19.768182668446897
-18.063352317041776,-17.841881623965197
-16.245555173547086,-16.080988965386652
-14.680589075913957,-14.56923647474633
-13.386583831267576,-13.287557859521346
-12.637532996162179,-12.190159514622707
-12.242784950957942,-11.23702179137927
-11.823317595290511,-10.404880048578647
-11.525683784768262,-9.676609760305599
-11.326686739018104,-9.038110163475636
-11.216021195080625,-8.477217855472055
-11.048521724965926,-7.98326063777866
-10.908732604700077,-7.546827993609788
-10.79163429223779,-7.159618377780652
-10.76052424715824,-6.814316114355518
-10.707497896258745,-6.5044825604801675
-10.669790273528989,-6.227209290828869
-10.645372802952798,-5.978300482229213
-10.632795256849626,-5.754110602444496
-10.613088095098568,-5.551477397231008
-10.597399242863375,-5.367661534518004
-10.585063976355066,-5.200292575434912
-10.576521365153038,-5.047320922007299
-10.569625105703661,-4.906975338003673
-10.564041439604821,-4.777725595663793
-10.559752352958494,-4.6582497785965815
-10.558958683246443,-4.547405769516058
-10.573366446133923,-4.444206466168208
-10.62392176782071,-4.362297934502277
-10.710530800466262,-4.33890553996195
-10.930597754357281,-4.356869577566627
-11.022521034979905,-4.364001875222652
-10.810757171510748,-4.304007322447836
-10.457815825134077,-4.129167723095392
-9.998852564562897,-3.8053536530168603
-9.249648735954997,-3.313457335104031
-8.225712905717394,-2.648979539457372
-6.960340390979528,-1.8206819450163318
-5.529562230107182,-0.8488356473361999
-3.9336864197022177,0.2366444313854213
-2.234660299630205,1.3985393997792261
-0.5519649077610895,2.5925218098904055
1.0178785726214628,3.7694191903074477
2.4107374071619603,4.87672117656073
3.5596866119009523,5.85910649809412
4.438979524896446,6.683712424491679
5.0505544451041695,7.37853418585096
5.651828111226488,7.975531471604519
6.164627075092323,8.49546584124107
6.409028098640744,8.952980712223155
6.527330608896133,9.35905774478369
6.689876381674942,9.722282032809236
6.807244450315278,10.049538936940884
6.886891096007146,10.346429388328474
6.935203201516776,10.617539449321022
7.01076392689417,10.866629744851803
7.07671471806529,11.096777322665552
7.102539422648045,11.307529552381311
7.111924010962389,11.501813862115895
7.130344825152462,11.681896272055027
7.145542788389041,11.849603137961921
7.16067830802188,12.006444428592303
7.175794560814833,12.15368798613973
7.202435707049741,12.292408405595424
7.235602320140179,12.423521946228547
7.274500571251967,12.54781310833242
7.313840959507363,12.665955766234319
7.359073476039768,12.778530434233389
7.403107267281927,12.881605494863479
7.447243293559462,13.003434426962077
7.5240731059192685,13.16170586761967
7.625189389350815,13.356899395197651
7.729087795643858,13.54663952298542
7.800075070459321,13.662435621489415
7.864930851943943,13.642444964132437
7.72051102048539,13.441491785745288
7.4544077651258505,13.033814108660856
7.051921020528908,12.413111755633711
6.53990948073643,11.591338789029258
5.880656602443985,10.596658046540163
5.099107195103198,9.47059647013311
4.229130757713299,8.268953398061274
3.3194052434227594,7.043444207947971
2.395913297488764,5.84924656181906
1.506155625932367,4.7388146277426335
0.7013384514174711,3.7821588764507075
0.04704539254049137,3.001233174324076
-0.47263480339627484,2.3861738292125825
-0.8636722430802988,1.899636705008405
-1.145795255561275,1.5059332617101284
-1.335238206471046,1.1815554135609367
-1.5670824744279601,0.9098603304763396
-1.6840965665078849,0.678703724980414
-1.7595343724918293,0.47916111732870803
-1.7974024216687137,0.3047237768624535
-1.8512786880551506,0.1507367906595811
-1.8902623324939567,0.013981462678296676
-1.9163875561313808,-0.10764405742373762
-1.931108608049815,-0.2173186876159418
-1.953447629864875,-0.31783647017393596
-1.9722257838275408,-0.4112442198321104
-1.9881096369694156,-0.4990511841191604
-1.9927293428223143,-0.5823756260014151
-1.9998661544266643,-0.6620493925531618
-2.004941219840466,-0.7386935580981991
-2.008227564919865,-0.8127736530135218
-2.009920375672645,-0.8846402271307542
-2.0125727607281494,-0.9545587488965149
-2.0135414716498246,-1.0227316878754298
-2.012818014958882,-1.0890202817872607
-2.0161788588812746,-1.1719326777395538
-2.0194631493193946,-1.2850023627408782
-2.0307976910725594,-1.4273023626012953
-2.055224525722693,-1.575961597117924
-2.1382763451969407,-1.682147013446642
-2.198726724349732,-1.6959491187484546
-2.2152653411429823,-1.5780555620636116
-2.167860606282381,-1.302914989114945
-2.088185942382454,-0.8578638738674369
-1.8619742669312407,-0.24144476682847885
-1.4455250916878835,0.537718122814027
-0.919848719512243,1.4613843202696915
-0.31936716209360644,2.501617466344507
0.40057805406468877,3.6210519928663225
1.2126339859014308,4.772846349805142
2.0805277842286003,5.899549161951584
2.9518582466552337,6.934996813190692
3.807724744826251,7.838880023957713
4.595449097847956,8.598070099534837
5.282333111435513,9.228323106674988
5.827171643059238,9.763413832383897
6.307284576227247,10.224295755142407
6.686596191857224,10.625023898630314
6.968547750047709,10.975740115254922
7.161291673472417,11.28422290936589
7.372725557967952,11.556717255764816
7.553324938530809,11.798398769394598
7.636358527796039,12.013649537589348
7.6758134018629285,12.206234648559125
7.732156706284781,12.382240509978573
7.772925443493374,12.543520770741097
7.800246962359111,12.69187522477715
7.8156421032120615,12.828931919515625
7.839004046996072,12.956116301370557
7.858642067893995,13.074656870008866
7.875253255583681,13.185604452004199
7.880084501523077,13.289855022465062
7.887548113532512,13.388171877644353
7.892855570317279,13.48120560592234
7.89514954957723,13.569511459670693
7.883062000123516,13.66857781942791
7.868142776966418,13.757769953806669
7.852415376132295,13.806977991067303
7.840643345869026,13.827003932949907
7.794683743255932,13.842362435988633
7.840950888080117,13.877883197550002
7.916528012251033,13.953290243922016
8.037612491911199,14.082115333953137
8.169840846061355,14.272404130703702
8.420534414566273,14.527790211159921
8.793783426279472,14.848365317249826
9.287544537647529,15.231225477264378
9.855482513541686,15.670723810959764
10.581612926936188,16.160077770713485
11.377464614208165,16.68542783056823
12.215925515413987,17.231263670038434
13.039979179545227,17.77910151567333
13.88128187345336,18.280255891506787
14.704977777758398,18.714915515545837
15.484177414051196,19.101955661944082
16.18078981432785,19.45310765752396
16.88771390712883,19.776040551822657
17.491654167453653,20.076048533603583
18.004191785119215,20.356960459209546
18.40975909398097,20.62163183314889
18.829460271871874,20.872217864409805
19.211192509674966,21.11033297372802
19.556622176917074,21.337151426899098
19.856490611065553,21.553477231154424
20.190143748462546,21.75979786899609
20.455908559367828,21.954402946666416
20.69571933897966,22.139027257046653
20.890987696413717,22.314854542534338
21.096958841359815,22.482769221186206
21.283747651329236,22.643478045053232
21.451017800424786,22.79757103114625
21.59302450243044,22.94555394844301
21.74252006261093,23.087867255328636
21.88048628865763,23.224898339364334
21.979738108852462,23.356990228776883
22.048100699993093,23.48444826799332
22.11273498278802,23.603507504760817
22.168828176101066,23.72627829679071
22.223838037796053,23.869576726550182
22.28310013790188,24.047922610191247
22.382059307578942,24.23681682179922
22.50612524006056,24.40510345879423
22.642190309929624,24.52596892735997
22.761051145377177,24.58000415986464
22.860332321723774,24.55538547828807
22.92350119614443,24.447130204348976
22.94327455670791,24.25619450495951
22.927924636284366,23.98862627513734
22.853312364008733,23.654756506635586
22.71261328981138,23.27067147489674
22.50649663641041,22.84926068232023
22.248102547911706,22.40840042905473
21.938662699910523,21.968190181264017
21.61540433428995,21.56830004277611
21.297849339443125,21.23526523515744
21.010480972962384,20.971558470469976
20.767574636618768,20.74820830083274
20.557799972532486,20.55321160401957
20.377512417349163,20.380209053293154
20.222744077966194,20.22511872796046
20.093207824433147,20.084973503749815
19.992390912878626,19.957464325974414
19.922528403510814,19.84072952646161
19.88175385149446,19.73323822849129
19.83813554776892,19.63371499664177
19.803719057488586,19.541086219672465
19.77948417432469,19.451955603892724
19.76468625209801,19.36647431434214
19.743565613878914,19.284428803683493
19.735246863929675,19.205513437451753
19.73138877722894,19.129426172662004
19.729905621102287,19.055898072931466
19.725779182264596,18.98469876739402
19.72284924566683,18.91563374814943
19.72114498643218,18.848539415774592
19.721455003789668,18.783277986786214
19.723400049336274,18.719732944830337
19.730269177783054,18.657805188701257
19.751054015722747,18.609495386423458
19.778808820424544,18.568960286362174
19.800667188609808,18.522173800066156
19.810824469177977,18.465340793384527
19.801187386337897,18.418378531402684
19.802309392074,18.396423200557283
19.725524132963827,18.37636572116937
19.56318315935578,18.33408382932261
19.303784669812003,18.256744375197194
18.990544202373485,18.142352965489007
18.495944374278334,17.995744720011153
17.906336397455284,17.8244686998544
17.22851382637284,17.634739361023342
16.50019438627947,17.424505585072488
15.704840954291058,17.185539071671137
14.881201947501124,16.89846972879946
14.063973398503547,16.532162176853472
13.283757588814243,16.084704184002387
12.548778134682372,15.590771669098185
11.899072937168192,15.109833247783858
11.354861618157134,14.69384001466046
10.93118182300952,14.361554392694739
10.55057659404808,14.09680406792215
10.254465194726077,13.88902177458808
10.037322319999895,13.730235030507846
9.89355292423185,13.61369988289854
9.723961979641714,13.533235984997368
9.643321365629728,13.48288718604255
9.594177190344535,13.456743567425502
9.572256765807298,13.448849910323577
9.534634094629952,13.458314099616448
9.505603465877108,13.483018509810144
9.483092874173234,13.521010048448069
9.467523772077854,13.570510081220426
9.44572276745105,13.62991257595312
9.435065375363783,13.69777599852413
9.428346289591556,13.772812122682616
9.425125230126621,13.853873568504959
9.420117446177432,13.9399411087741
9.416493927288776,14.030111330097306
9.414065595030893,14.12358496829328
9.41269727735677,14.251030637816065
9.410620871503335,14.424815351731514
9.421446799878803,14.620675457252418
9.45419060139334,14.801861690294178
9.497681479659263,14.922857638719375
9.525623765163953,14.941861420045623
9.514676216879373,14.828028454158893
9.44971832554932,14.565092559894271
9.347271555190307,14.151756031322687
9.149298478255457,13.599444788806917
8.859846631466743,12.928596702348834
8.489816425035308,12.164794678039517
8.063111231098125,11.335580305359212
7.569835015548557,10.469276473050094
7.050956885556694,9.588813743340282
6.530415381730151,8.715845371009689
6.048796458810168,7.868558636385081
5.5990097227795,7.072429935604205
5.205734518659975,6.345940205129204
4.874113285951831,5.69140371580707
4.595332101434707,5.097721021896568
4.349259023911224,4.557183634601817
4.1285217008537565,4.063862838035736
3.9405289000632093,3.612880090578929
3.7856815163749014,3.200061576540306
3.610233810179157,2.8217660256682593
3.448101726071663,2.4747925314089727
3.3038953495458867,2.156326110542572
3.1813493546449942,1.8639016136923188
3.065400566902852,1.5953770381189205
2.9877480215797227,1.3472897744602643
2.939781340568312,1.11783542816644
2.919742320660106,0.9053467567678111
2.8931371208104935,0.7082990321036657
2.8740256786869502,0.5253062046538792
2.8614180454655265,0.35511276721630614
2.8546015606111155,0.1965838614227846
2.844179164643163,0.048694940655257035
2.833626226140879,-0.08947834432172347
2.8291232481911996,-0.21876971333154782
2.8269676458969935,-0.3399311367336504
2.8247331778126714,-0.45364098239023654
2.8246152686079697,-0.5525643310351143
2.8361453917061636,-0.6359715875647158
2.917895311451069,-0.7090452599788183
2.993517365466847,-0.7703960089253998
3.0336416412987517,-0.8338850385087249
3.0023486837040676,-0.917391184283356
2.8647065529034506,-1.0359910242464772
2.6009819761621475,-1.199108242610293
2.206385265666868,-1.4103817932071985
1.687182744806091,-1.6688591456372979
1.0754524797738176,-1.9705941012300296
0.3616572551841366,-2.3102781214265664
-0.4210132226891405,-2.6828117455255747
-1.2357464138216065,-3.0835747622344023
-2.0426787444698484,-3.5114060503538305
-2.799748258957018,-3.968575741545142
-3.466047421472619,-4.458106737420953
-3.9964745958084125,-4.96987726686384
-4.365183179525664,-5.483714074914355
-4.662811130586961,-5.979724005842232
-4.878616774004669,-6.456467312859275
-5.037375230393874,-6.913834289684707
-5.157477069587576,-7.352512482694504
-5.247071410622291,-7.773615314028181
-5.309024624509404,-8.17843323382452
-5.34748256891911,-8.568277884231001
-5.365237696177605,-8.944396488188321
-5.397353904921484,-9.307938777154174
-5.422435429137136,-9.659962855129365
-5.4421586046733585,-10.001469824395926
-5.458489971596326,-10.332637929850584
-5.471305053908186,-10.654890338915443
-5.481967198638689,-10.969577166995755
-5.4886003077406125,-11.2779415864672
-5.493192780436834,-11.581100897010124
-5.499026371695068,-11.880038413794132
-5.502886981232584,-12.1756029549585
-5.5065535681157725,-12.468513458477624
-5.511379858184644,-12.759366862353268
-5.515266226581946,-13.048647865783728
-5.517026172335297,-13.336739571885296
-5.51852277970149,-13.623934311542776
-5.5195835883119715,-13.92274219246719
-5.520600284936665,-14.244608285284674
-5.501805618697191,-14.591860276754069
-5.458250096230216,-14.954256780393376
-5.417171240102692,-15.309553951249722
-5.431104548003188,-15.620909137093719
-5.507957797457996,-15.836761657365923
-5.644125134783696,-15.908239014256367
-5.8210765203516335,-15.79989777935057
-6.018053912984037,-15.493370704158174
-6.215100179299947,-14.986315263972998
-6.393577194669224,-14.290163917514537
-6.547176163524306,-13.428621922379591
-6.651981937815449,-12.43712897272514
-6.702279731878237,-11.360318579474832
-6.6946011659471765,-10.253487442555599
-6.624808487158714,-9.176992860225877
-6.492416303833796,-8.18669493316483
-6.299670478696168,-7.312858319530529
-6.07746537887376,-6.567196882304333
-5.8805790996203795,-5.948272020269526
-5.742832165199074,-5.440596593354549
-5.648481426764748,-5.0201324374957315
-5.590959512689582,-4.669538562689061
-5.555875232678357,-4.375530612591838
-5.535821419894508,-4.127544917555494
-5.525260709089994,-3.916986789216371
-5.52072030685845,-3.7367617875360857
-5.5240926366085095,-3.58095599312084
-5.520396404449192,-3.444602550223729
-5.518131248574723,-3.325891184863248
-5.516964554273896,-3.221921962147924
-5.5170012992703095,-3.1302917583579486
-5.511883907648714,-3.0490081073890707
-5.5005403947319165,-2.9764184921674826
-5.4847968670946265,-2.9111519831538004
-5.467056472606235,-2.852070934597741
-5.442814434134172,-2.798230958276463
-5.414407195446552,-2.748847744981873
-5.381178558458422,-2.7032695641375355
-5.344666654233285,-2.6609544754214447
-5.305900659257922,-2.6214514507430167
-5.268251377460837,-2.586873044385211
-5.233668733723164,-2.5337380957472253
-5.20269395197649,-2.4459280984903886
-5.173996998346998,-2.3479660167984533
-5.149512104621849,-2.277502094229292
-5.125680626580008,-2.2698728122924585
-5.0956531126100755,-2.3516292502458356
-5.076408125156986,-2.53828288061744
-5.075927934980063,-2.834082862914319
-5.097227332051213,-3.232839113950563
-5.138347389403011,-3.719383565205962
-5.1937636295516185,-4.271512642101841
-5.262256474887979,-4.862305095824326
-5.344581429220451,-5.460199229907934
-5.4365856120841265,-6.037840293534371
-5.544175374598414,-6.569694573496822
-5.665729346021296,-7.033209788624435
-5.793370360738526,-7.398598628567655
-5.919871521785025,-7.667290503781231
-6.03945131158873,-7.867871131244933
-6.146450508739047,-8.02163710686709
-6.237484586339701,-8.14311410722005
-6.313594452228612,-8.242217029525566
-6.39310711795392,-8.325637490548125
-6.464233415765756,-8.397780920488128
-6.524156776800966,-8.461416768867359
-6.571731753232136,-8.518135669220115
-6.604784341928378,-8.568672659409188
-6.624826387426314,-8.613135996891774
-6.636205849402652,-8.651168932469698
-6.641080148789515,-8.683364761536797
-6.649058216041638,-8.711444956846364
-6.65654017129754,-8.73656118575802
-6.662410215000063,-8.759496961836632
-6.666891941382036,-8.78079351897263
-6.670236470218173,-8.800829874114285
-6.672613568868941,-8.819874704578794
-6.674112814814107,-8.83812056990773
-6.675968642483639,-8.855706870485434
-6.679476967270631,-8.872735488972054
-6.6844475182591845,-8.889281593635403
-6.695632558262574,-8.91291939873058
-6.791140998519514,-8.992589610410182
-6.9161392609018035,-9.152794895257433
-7.025582760593617,-9.364354938995717
-6.917310384239347,-9.534690738994549
-6.903161199000949,-9.547859581852332
-6.683789970735317,-9.283988335521972
-6.210973120938425,-8.658471856879132
-5.447573549462907,-7.6327046619181145
-4.493088217979895,-6.209302966104081
-3.156808485118933,-4.423033158507603
-1.4775785400070909,-2.3330000877966492
0.48882314038141106,-0.016286276571720895
2.670516818244351,2.4402495275976177
4.98028190423479,4.938641474151846
7.3194737337339575,7.378489801175782
9.578091030960527,9.65532820495001
11.618071379435538,11.674493082742831
13.524715184280268,13.410572734391287
15.257229540894599,14.87649324757211
16.80623991621503,16.088930212081813
17.912415611911896,17.086764943844553
18.94567497427132,17.92638467227143
19.77765559179821,18.63555750688885
20.41513070722033,19.235190490346458
20.85505588153638,19.742866705122253
21.312583120251087,20.173695056830137
21.682144813737267,20.540686590293454
21.97502433071065,20.855039029732986
22.200097250513835,21.126390164701263
22.368711306998076,21.366672072367773
22.487622349026246,21.578481946717165
22.562941015012548,21.76591331799138
22.600463055723207,21.93276774094922
22.658835382685083,22.08228004316881
