t[s],p_sum[MPa],p_diff[MPa],p1[MPa],p2[MPa],p1_cmd[MPa],p2_cmd[MPa],theta[rad],theta[deg],z[m],dz[m]
1.441544103622436523e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.892163962437794777e-01,1.084130091944360785e+01,8.043470382690429688e-01,-1.081019639968872070e-02
1.441593732833862305e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.892163962437794777e-01,1.084130091944360785e+01,8.043700456619262695e-01,-1.078718900680541992e-02
1.441643702983856201e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.897226366921646312e-01,1.087030636055488664e+01,8.043700456619262695e-01,-1.078718900680541992e-02
1.441693625450134277e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.897226366921646312e-01,1.087030636055488664e+01,8.043700456619262695e-01,-1.078718900680541992e-02
1.441743118762969971e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.897226366921646312e-01,1.087030636055488664e+01,8.043748140335083008e-01,-1.078242063522338867e-02
1.441793961524963379e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.897226366921646312e-01,1.087030636055488664e+01,8.043748140335083008e-01,-1.078242063522338867e-02
1.441842212677001953e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.897226366921646312e-01,1.087030636055488664e+01,8.043657541275024414e-01,-1.079148054122924805e-02
1.441893017292022705e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.897226366921646312e-01,1.087030636055488664e+01,8.042935132980346680e-01,-1.086372137069702148e-02
1.441945254802703857e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.897226366921646312e-01,1.087030636055488664e+01,8.042935132980346680e-01,-1.086372137069702148e-02
1.441992473602294922e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.897226366921646312e-01,1.087030636055488664e+01,8.042860627174377441e-01,-1.087117195129394531e-02
1.442046048641204834e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.904344252084498590e-01,1.091108883844390931e+01,8.042860627174377441e-01,-1.087117195129394531e-02
1.442092967033386230e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.904344252084498590e-01,1.091108883844390931e+01,8.042858242988586426e-01,-1.087141036987304688e-02
1.442143375873565674e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.904344252084498590e-01,1.091108883844390931e+01,8.042858242988586426e-01,-1.087141036987304688e-02
1.442194068431854248e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.910038560214780412e-01,1.094371482075512780e+01,8.042764663696289062e-01,-1.088076829910278320e-02
1.442245516777038574e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.910038560214780412e-01,1.094371482075512780e+01,8.042764663696289062e-01,-1.088076829910278320e-02
1.442293946743011475e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.910038560214780412e-01,1.094371482075512780e+01,8.042677044868469238e-01,-1.088953018188476562e-02
1.442343308925628662e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.910038560214780412e-01,1.094371482075512780e+01,8.042677044868469238e-01,-1.088953018188476562e-02
1.442393662929534912e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.910038560214780412e-01,1.094371482075512780e+01,8.042672872543334961e-01,-1.088994741439819336e-02
1.442443490028381348e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.911526045143234764e-01,1.095223748160410260e+01,8.042672872543334961e-01,-1.088994741439819336e-02
1.442493083477020264e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.911526045143234764e-01,1.095223748160410260e+01,8.042584061622619629e-01,-1.089882850646972656e-02
1.442544333934783936e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.911526045143234764e-01,1.095223748160410260e+01,8.042584061622619629e-01,-1.089882850646972656e-02
1.442593531608581543e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.911526045143234764e-01,1.095223748160410260e+01,8.042472600936889648e-01,-1.090997457504272461e-02
1.442643756866455078e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.912716033085998246e-01,1.095905561028328279e+01,8.042472600936889648e-01,-1.090997457504272461e-02
1.442694301605224609e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.912716033085998246e-01,1.095905561028328279e+01,8.043170571327209473e-01,-1.084017753601074219e-02
1.442743399143218994e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.912716033085998246e-01,1.095905561028328279e+01,8.043170571327209473e-01,-1.084017753601074219e-02
1.442793924808502197e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.916735985015980137e-01,1.098208823822662694e+01,8.043172955513000488e-01,-1.083993911743164062e-02
1.442843942642211914e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.916735985015980137e-01,1.098208823822662694e+01,8.043172955513000488e-01,-1.083993911743164062e-02
1.442894504070281982e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.916735985015980137e-01,1.098208823822662694e+01,8.043254017829895020e-01,-1.083183288574218750e-02
1.442944037914276123e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.916735985015980137e-01,1.098208823822662694e+01,8.043254017829895020e-01,-1.083183288574218750e-02
1.442999219894409180e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.916883984984194544e-01,1.098293621558130084e+01,8.043243288993835449e-01,-1.083290576934814453e-02
1.443047232627868652e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.916883984984194544e-01,1.098293621558130084e+01,8.043243288993835449e-01,-1.083290576934814453e-02
1.443096232414245605e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.916883984984194544e-01,1.098293621558130084e+01,8.043460845947265625e-01,-1.081115007400512695e-02
1.443144054412841797e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.916883984984194544e-01,1.098293621558130084e+01,8.043460845947265625e-01,-1.081115007400512695e-02
1.443195354938507080e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.917002384958766126e-01,1.098361459746504210e+01,8.043500185012817383e-01,-1.080721616744995117e-02
1.443244190216064453e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.917002384958766126e-01,1.098361459746504210e+01,8.043500185012817383e-01,-1.080721616744995117e-02
1.443296008110046387e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.917002384958766126e-01,1.098361459746504210e+01,8.043472766876220703e-01,-1.080995798110961914e-02
1.443344287872314453e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.917002384958766126e-01,1.098361459746504210e+01,8.043472766876220703e-01,-1.080995798110961914e-02
1.443393688201904297e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.917002384958766126e-01,1.098361459746504210e+01,8.043565750122070312e-01,-1.080065965652465820e-02
1.443444850444793701e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.917097104938423335e-01,1.098415730297203474e+01,8.043565750122070312e-01,-1.080065965652465820e-02
1.443493654727935791e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.917097104938423335e-01,1.098415730297203474e+01,8.042938709259033203e-01,-1.086336374282836914e-02
1.443543939590454102e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.917097104938423335e-01,1.098415730297203474e+01,8.042938709259033203e-01,-1.086336374282836914e-02
1.443593604564666748e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.917097104938423335e-01,1.098415730297203474e+01,8.042769432067871094e-01,-1.088029146194458008e-02
1.443643672466278076e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.920240842497920319e-01,1.100216959237762815e+01,8.042769432067871094e-01,-1.088029146194458008e-02
1.443692829608917236e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.920240842497920319e-01,1.100216959237762815e+01,8.042870163917541504e-01,-1.087021827697753906e-02
1.443744423389434814e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.920240842497920319e-01,1.100216959237762815e+01,8.042870163917541504e-01,-1.087021827697753906e-02
1.443799328804016113e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.922755832545517962e-01,1.101657942390210287e+01,8.042951822280883789e-01,-1.086205244064331055e-02
1.443845863342285156e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.922755832545517962e-01,1.101657942390210287e+01,8.042951822280883789e-01,-1.086205244064331055e-02
1.443896718025207520e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.922755832545517962e-01,1.101657942390210287e+01,8.042854070663452148e-01,-1.087182760238647461e-02
1.443944783210754395e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.922755832545517962e-01,1.101657942390210287e+01,8.042854070663452148e-01,-1.087182760238647461e-02
1.443996765613555908e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.922755832545517962e-01,1.101657942390210287e+01,8.042700886726379395e-01,-1.088714599609375000e-02
1.444043531417846680e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.922755832545517962e-01,1.101657942390210287e+01,8.042700886726379395e-01,-1.088714599609375000e-02
1.444093604087829590e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.922755832545517962e-01,1.101657942390210287e+01,8.042569160461425781e-01,-1.090031862258911133e-02
1.444143586158752441e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.922755832545517962e-01,1.101657942390210287e+01,8.042569160461425781e-01,-1.090031862258911133e-02
1.444194595813751221e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.922755832545517962e-01,1.101657942390210287e+01,8.043088316917419434e-01,-1.084840297698974609e-02
1.444246437549591064e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.921699863007824971e-01,1.101052916412168514e+01,8.043088316917419434e-01,-1.084840297698974609e-02
1.444294383525848389e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.921699863007824971e-01,1.101052916412168514e+01,8.042258620262145996e-01,-1.093137264251708984e-02
1.444346308708190918e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.921699863007824971e-01,1.101052916412168514e+01,8.042258620262145996e-01,-1.093137264251708984e-02
1.444395439624786377e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.920855087377670578e-01,1.100568895629734989e+01,8.042337894439697266e-01,-1.092344522476196289e-02
1.444444112777709961e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.920855087377670578e-01,1.100568895629734989e+01,8.042337894439697266e-01,-1.092344522476196289e-02
1.444494590759277344e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.920855087377670578e-01,1.100568895629734989e+01,8.042918443679809570e-01,-1.086539030075073242e-02
1.444544923305511475e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.920855087377670578e-01,1.100568895629734989e+01,8.042918443679809570e-01,-1.086539030075073242e-02
1.444594469070434570e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.920855087377670578e-01,1.100568895629734989e+01,8.043030500411987305e-01,-1.085418462753295898e-02
1.444643270969390869e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.920179266873547064e-01,1.100181679003788204e+01,8.043030500411987305e-01,-1.085418462753295898e-02
1.444696378707885742e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.920179266873547064e-01,1.100181679003788204e+01,8.043159246444702148e-01,-1.084131002426147461e-02
1.444743440151214600e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.920179266873547064e-01,1.100181679003788204e+01,8.043159246444702148e-01,-1.084131002426147461e-02
1.444794034957885742e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.920179266873547064e-01,1.100181679003788204e+01,8.043159246444702148e-01,-1.084131002426147461e-02
1.444844231605529785e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.919638610470248141e-01,1.099871905703030528e+01,8.043301105499267578e-01,-1.082712411880493164e-02
1.444895832538604736e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.919638610470248141e-01,1.099871905703030528e+01,8.043301105499267578e-01,-1.082712411880493164e-02
1.444946618080139160e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.919638610470248141e-01,1.099871905703030528e+01,8.043372631072998047e-01,-1.081997156143188477e-02
1.444994695186614990e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.919638610470248141e-01,1.099871905703030528e+01,8.043437004089355469e-01,-1.081353425979614258e-02
1.445045621395111084e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.919206085347608948e-01,1.099624087062424493e+01,8.043437004089355469e-01,-1.081353425979614258e-02
1.445097541809082031e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.919206085347608948e-01,1.099624087062424493e+01,8.043437004089355469e-01,-1.081353425979614258e-02
1.445146744251251221e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.919206085347608948e-01,1.099624087062424493e+01,8.043438196182250977e-01,-1.081341505050659180e-02
1.445201625823974609e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.918860065249497759e-01,1.099425832149939808e+01,8.043438196182250977e-01,-1.081341505050659180e-02
1.445244712829589844e+02,1.000000000000000000e+00,-6.666667014360427856e-02,4.666666649281978607e-01,5.333333350718021393e-01,4.666666666666665630e-01,5.333333333333333259e-01,1.918860065249497759e-01,1.099425832149939808e+01,8.042939305305480957e-01,-1.086330413818359375e-02
1.445293776988983154e+02,1.000000000000000000e+00,-4.666666686534881592e-02,4.766666665673255920e-01,5.233333334326744080e-01,4.766666666666666274e-01,5.233333333333333171e-01,1.918860065249497759e-01,1.099425832149939808e+01,8.043401241302490234e-01,-1.081711053848266602e-02
1.445346500873565674e+02,1.000000000000000000e+00,-2.666666731238365173e-02,4.866666663438081741e-01,5.133333336561918259e-01,4.866666666666665808e-01,5.133333333333334192e-01,1.918860065249497759e-01,1.099425832149939808e+01,8.043401241302490234e-01,-1.081711053848266602e-02
1.445393941402435303e+02,1.000000000000000000e+00,-6.666666828095912933e-03,4.966666665859520435e-01,5.033333334140479565e-01,4.966666666666666452e-01,5.033333333333332993e-01,1.918860065249497759e-01,1.099425832149939808e+01,8.043401241302490234e-01,-1.081711053848266602e-02
1.445444731712341309e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,4.999999999999999445e-01,4.999999999999999445e-01,1.918583249171008642e-01,1.099267228219951953e+01,8.042841553688049316e-01,-1.087307929992675781e-02
1.445494916439056396e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,4.999999999999999445e-01,4.999999999999999445e-01,1.918583249171008642e-01,1.099267228219951953e+01,8.042841553688049316e-01,-1.087307929992675781e-02
1.445544490814208984e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,4.999999999999999445e-01,4.999999999999999445e-01,1.918583249171008642e-01,1.099267228219951953e+01,8.042851686477661133e-01,-1.087206602096557617e-02
1.445595004558563232e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,4.999999999999999445e-01,4.999999999999999445e-01,1.918583249171008642e-01,1.099267228219951953e+01,8.042693138122558594e-01,-1.088792085647583008e-02
1.445645196437835693e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,4.999999999999999445e-01,4.999999999999999445e-01,1.921429757883988676e-01,1.100898157575961633e+01,8.042693138122558594e-01,-1.088792085647583008e-02
1.445695064067840576e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,4.999999999999999445e-01,4.999999999999999445e-01,1.921429757883988676e-01,1.100898157575961633e+01,8.042633533477783203e-01,-1.089388132095336914e-02
1.445744574069976807e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,4.999999999999999445e-01,4.999999999999999445e-01,1.921429757883988676e-01,1.100898157575961633e+01,8.042633533477783203e-01,-1.089388132095336914e-02
1.445793220996856689e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,4.999999999999999445e-01,4.999999999999999445e-01,1.921429757883988676e-01,1.100898157575961633e+01,8.043202757835388184e-01,-1.083695888519287109e-02
1.445843625068664551e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,4.999999999999999445e-01,4.999999999999999445e-01,1.920639003278601376e-01,1.100445088560769413e+01,8.043202757835388184e-01,-1.083695888519287109e-02
1.445893180370330811e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,4.999999999999999445e-01,4.999999999999999445e-01,1.920639003278601376e-01,1.100445088560769413e+01,8.042346239089965820e-01,-1.092261075973510742e-02
1.445944530963897705e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,4.999999999999999445e-01,4.999999999999999445e-01,1.920639003278601376e-01,1.100445088560769413e+01,8.042346239089965820e-01,-1.092261075973510742e-02
1.445993943214416504e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,4.999999999999999445e-01,4.999999999999999445e-01,1.920639003278601376e-01,1.100445088560769413e+01,8.042808175086975098e-01,-1.087641716003417969e-02
1.446044101715087891e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,4.999999999999999445e-01,4.999999999999999445e-01,1.920006399594291480e-01,1.100082633348615602e+01,8.042808175086975098e-01,-1.087641716003417969e-02
1.446093451976776123e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,4.999999999999999445e-01,4.999999999999999445e-01,1.920006399594291480e-01,1.100082633348615602e+01,8.042962551116943359e-01,-1.086097955703735352e-02
1.446144802570343018e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,4.999999999999999445e-01,4.999999999999999445e-01,1.920006399594291480e-01,1.100082633348615602e+01,8.042962551116943359e-01,-1.086097955703735352e-02
1.446192975044250488e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,4.999999999999999445e-01,4.999999999999999445e-01,1.920006399594291480e-01,1.100082633348615602e+01,8.042942285537719727e-01,-1.086300611495971680e-02
1.446243689060211182e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,4.999999999999999445e-01,4.999999999999999445e-01,1.920006399594291480e-01,1.100082633348615602e+01,8.042942285537719727e-01,-1.086300611495971680e-02
1.446295568943023682e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,4.999999999999999445e-01,4.999999999999999445e-01,1.920006399594291480e-01,1.100082633348615602e+01,8.042972683906555176e-01,-1.085996627807617188e-02
1.446344089508056641e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,4.999999999999999445e-01,4.999999999999999445e-01,1.920006399594291480e-01,1.100082633348615602e+01,8.042972683906555176e-01,-1.085996627807617188e-02
1.446393413543701172e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,4.999999999999999445e-01,4.999999999999999445e-01,1.920006399594291480e-01,1.100082633348615602e+01,8.042981028556823730e-01,-1.085913181304931641e-02
1.446444404125213623e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,4.999999999999999445e-01,4.999999999999999445e-01,1.919500316646843563e-01,1.099792669178892446e+01,8.042981028556823730e-01,-1.085913181304931641e-02
1.446496310234069824e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,4.999999999999999445e-01,4.999999999999999445e-01,1.919500316646843563e-01,1.099792669178892446e+01,8.043037056922912598e-01,-1.085352897644042969e-02
1.446543917655944824e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,4.999999999999999445e-01,4.999999999999999445e-01,1.919500316646843563e-01,1.099792669178892446e+01,8.043037056922912598e-01,-1.085352897644042969e-02
1.446594014167785645e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,4.999999999999999445e-01,4.999999999999999445e-01,1.919500316646843563e-01,1.099792669178892446e+01,8.043181300163269043e-01,-1.083910465240478516e-02
1.446645174026489258e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,4.999999999999999445e-01,4.999999999999999445e-01,1.919095450288885452e-01,1.099560697843114099e+01,8.043181300163269043e-01,-1.083910465240478516e-02
1.446693115234375000e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,4.999999999999999445e-01,4.999999999999999445e-01,1.919095450288885452e-01,1.099560697843114099e+01,8.043261766433715820e-01,-1.083105802536010742e-02
