t[s],p_sum[MPa],p_diff[MPa],p1[MPa],p2[MPa],p1_cmd[MPa],p2_cmd[MPa],theta[rad],theta[deg],z[m],dz[m]
3.304083824157714844e+01,2.000000029802322388e-01,1.000000014901161194e-01,1.500000022351741791e-01,5.000000074505805969e-02,1.499999999999999944e-01,5.000000000000001665e-02,-1.460528346467779015e-01,-8.368211011182458137e+00,8.167093992233276367e-01,-4.483461380004882812e-04
3.304559254646301270e+01,2.000000029802322388e-01,1.000000014901161194e-01,1.500000022351741791e-01,5.000000074505805969e-02,1.499999999999999944e-01,5.000000000000001665e-02,-1.460528346467779015e-01,-8.368211011182458137e+00,8.167093992233276367e-01,-4.483461380004882812e-04
3.305112624168395996e+01,2.000000029802322388e-01,1.000000014901161194e-01,1.500000022351741791e-01,5.000000074505805969e-02,1.499999999999999944e-01,5.000000000000001665e-02,-1.460528346467779015e-01,-8.368211011182458137e+00,8.167200088500976562e-01,-4.377365112304687500e-04
3.305625653266906738e+01,2.000000029802322388e-01,1.199999973177909851e-01,1.600000001490116119e-01,4.000000283122062683e-02,1.600000000000000033e-01,4.000000000000001471e-02,-1.460528346467779015e-01,-8.368211011182458137e+00,8.167200088500976562e-01,-4.377365112304687500e-04
3.306102728843688965e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.459879026872495100e-01,-8.364490683945966509e+00,8.166996240615844727e-01,-4.581212997436523438e-04
3.306603860855102539e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.459879026872495100e-01,-8.364490683945966509e+00,8.166996240615844727e-01,-4.581212997436523438e-04
3.307107710838317871e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.459879026872495100e-01,-8.364490683945966509e+00,8.167066574096679688e-01,-4.510879516601562500e-04
3.307571005821228027e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.459879026872495100e-01,-8.364490683945966509e+00,8.166794776916503906e-01,-4.782676696777343750e-04
3.308074498176574707e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.459359571196268135e-01,-8.361514422156774984e+00,8.166794776916503906e-01,-4.782676696777343750e-04
3.308577346801757812e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.459359571196268135e-01,-8.361514422156774984e+00,8.166794776916503906e-01,-4.782676696777343750e-04
3.309082007408142090e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.459359571196268135e-01,-8.361514422156774984e+00,8.166483044624328613e-01,-5.094408988952636719e-04
3.309585499763488770e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.459359571196268135e-01,-8.361514422156774984e+00,8.166483044624328613e-01,-5.094408988952636719e-04
3.310110068321228027e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.458944006655286396e-01,-8.359133412725419987e+00,8.167015314102172852e-01,-4.562139511108398438e-04
3.310582780838012695e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.458944006655286396e-01,-8.359133412725419987e+00,8.167015314102172852e-01,-4.562139511108398438e-04
3.311111783981323242e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.458944006655286396e-01,-8.359133412725419987e+00,8.166876435279846191e-01,-4.701018333435058594e-04
3.311587357521057129e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.458944006655286396e-01,-8.359133412725419987e+00,8.167092800140380859e-01,-4.484653472900390625e-04
3.312072825431823730e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.461679516598272111e-01,-8.374806730180335279e+00,8.167092800140380859e-01,-4.484653472900390625e-04
3.312592935562133789e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.461679516598272111e-01,-8.374806730180335279e+00,8.167596459388732910e-01,-3.980994224548339844e-04
3.313115358352661133e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.461679516598272111e-01,-8.374806730180335279e+00,8.167596459388732910e-01,-3.980994224548339844e-04
3.313575673103332520e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.461679516598272111e-01,-8.374806730180335279e+00,8.167596459388732910e-01,-3.980994224548339844e-04
3.314084315299987793e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.461679516598272111e-01,-8.374806730180335279e+00,8.166951537132263184e-01,-4.625916481018066406e-04
3.314577960968017578e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.461679516598272111e-01,-8.374806730180335279e+00,8.166922330856323242e-01,-4.655122756958007812e-04
3.315118408203125000e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.461679516598272111e-01,-8.374806730180335279e+00,8.166922330856323242e-01,-4.655122756958007812e-04
3.315587973594665527e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.461679516598272111e-01,-8.374806730180335279e+00,8.166835308074951172e-01,-4.742145538330078125e-04
3.316094255447387695e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.460799962976889743e-01,-8.369767259144270000e+00,8.166835308074951172e-01,-4.742145538330078125e-04
3.316592645645141602e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.460799962976889743e-01,-8.369767259144270000e+00,8.167148828506469727e-01,-4.428625106811523438e-04
3.317131423950195312e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.460799962976889743e-01,-8.369767259144270000e+00,8.167148828506469727e-01,-4.428625106811523438e-04
3.317610311508178711e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.460799962976889743e-01,-8.369767259144270000e+00,8.166975378990173340e-01,-4.602074623107910156e-04
3.318098235130310059e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.460096320079783683e-01,-8.365735682315415644e+00,8.166975378990173340e-01,-4.602074623107910156e-04
3.318588185310363770e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.460096320079783683e-01,-8.365735682315415644e+00,8.166902065277099609e-01,-4.675388336181640625e-04
3.319085907936096191e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.460096320079783683e-01,-8.365735682315415644e+00,8.166902065277099609e-01,-4.675388336181640625e-04
3.319588351249694824e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.460096320079783683e-01,-8.365735682315415644e+00,8.166902065277099609e-01,-4.675388336181640625e-04
3.320075273513793945e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.462601367337870162e-01,-8.380088545852332871e+00,8.167291283607482910e-01,-4.286170005798339844e-04
3.320615196228027344e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.462601367337870162e-01,-8.380088545852332871e+00,8.167291283607482910e-01,-4.286170005798339844e-04
3.321099495887756348e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.462601367337870162e-01,-8.380088545852332871e+00,8.166900873184204102e-01,-4.676580429077148438e-04
3.321572232246398926e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.462601367337870162e-01,-8.380088545852332871e+00,8.167154788970947266e-01,-4.422664642333984375e-04
3.322071266174316406e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.461537443568567962e-01,-8.373992711681866652e+00,8.167154788970947266e-01,-4.422664642333984375e-04
3.322574496269226074e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.461537443568567962e-01,-8.373992711681866652e+00,8.167154788970947266e-01,-4.422664642333984375e-04
3.323092746734619141e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.461537443568567962e-01,-8.373992711681866652e+00,8.166659474372863770e-01,-4.917979240417480469e-04
3.323585796356201172e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.461537443568567962e-01,-8.373992711681866652e+00,8.166818022727966309e-01,-4.759430885314941406e-04
3.324084782600402832e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.460686304553126258e-01,-8.369116044345494387e+00,8.166818022727966309e-01,-4.759430885314941406e-04
3.324605393409729004e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.460686304553126258e-01,-8.369116044345494387e+00,8.166850209236145020e-01,-4.727244377136230469e-04
3.325096487998962402e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.460686304553126258e-01,-8.369116044345494387e+00,8.166850209236145020e-01,-4.727244377136230469e-04
3.325625205039978027e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.460686304553126258e-01,-8.369116044345494387e+00,8.167417049407958984e-01,-4.160404205322265625e-04
3.326111364364624023e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.460005393340773061e-01,-8.365214710476395865e+00,8.167417049407958984e-01,-4.160404205322265625e-04
3.326600241661071777e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.460005393340773061e-01,-8.365214710476395865e+00,8.167242407798767090e-01,-4.335045814514160156e-04
3.327090024948120117e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.460005393340773061e-01,-8.365214710476395865e+00,8.167242407798767090e-01,-4.335045814514160156e-04
3.327598786354064941e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.460005393340773061e-01,-8.365214710476395865e+00,8.167179226875305176e-01,-4.398226737976074219e-04
3.328076744079589844e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.459460664370890448e-01,-8.362093643381118824e+00,8.167179226875305176e-01,-4.398226737976074219e-04
3.328571796417236328e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.459460664370890448e-01,-8.362093643381118824e+00,8.167179226875305176e-01,-4.398226737976074219e-04
3.329078960418701172e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.459460664370890448e-01,-8.362093643381118824e+00,8.166639804840087891e-01,-4.937648773193359375e-04
3.329580187797546387e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.459460664370890448e-01,-8.362093643381118824e+00,8.166639804840087891e-01,-4.937648773193359375e-04
3.330072689056396484e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.459024881194984358e-01,-8.359596789704895059e+00,8.166853785514831543e-01,-4.723668098449707031e-04
3.330577206611633301e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.459024881194984358e-01,-8.359596789704895059e+00,8.166800141334533691e-01,-4.777312278747558594e-04
3.331079268455505371e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.459024881194984358e-01,-8.359596789704895059e+00,8.166800141334533691e-01,-4.777312278747558594e-04
3.331583070755004883e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.459024881194984358e-01,-8.359596789704895059e+00,8.166800141334533691e-01,-4.777312278747558594e-04
3.332075858116149902e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.458676254654259485e-01,-8.357599306763917824e+00,8.166627287864685059e-01,-4.950165748596191406e-04
3.332577085494995117e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.458676254654259485e-01,-8.357599306763917824e+00,8.166627287864685059e-01,-4.950165748596191406e-04
3.333090233802795410e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.458676254654259485e-01,-8.357599306763917824e+00,8.166090846061706543e-01,-5.486607551574707031e-04
3.333571600914001465e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.458676254654259485e-01,-8.357599306763917824e+00,8.165515661239624023e-01,-6.061792373657226562e-04
3.334068608283996582e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.452261430270136988e-01,-8.320845070411134969e+00,8.165515661239624023e-01,-6.061792373657226562e-04
3.334579062461853027e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.452261430270136988e-01,-8.320845070411134969e+00,8.165219426155090332e-01,-6.358027458190917969e-04
3.335081553459167480e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.452261430270136988e-01,-8.320845070411134969e+00,8.165219426155090332e-01,-6.358027458190917969e-04
3.335578989982604980e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.452261430270136988e-01,-8.320845070411134969e+00,8.165085911750793457e-01,-6.491541862487792969e-04
3.336088180541992188e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.452261430270136988e-01,-8.320845070411134969e+00,8.165085911750793457e-01,-6.491541862487792969e-04
3.336588382720947266e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.452261430270136988e-01,-8.320845070411134969e+00,8.164370059967041016e-01,-7.207393646240234375e-04
3.337097215652465820e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.452261430270136988e-01,-8.320845070411134969e+00,8.164370059967041016e-01,-7.207393646240234375e-04
3.337597584724426270e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.452261430270136988e-01,-8.320845070411134969e+00,8.164035081863403320e-01,-7.542371749877929688e-04
3.338100647926330566e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.437925686035524953e-01,-8.238707306328906910e+00,8.164035081863403320e-01,-7.542371749877929688e-04
3.338593411445617676e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.437925686035524953e-01,-8.238707306328906910e+00,8.163642287254333496e-01,-7.935166358947753906e-04
3.339092373847961426e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.437925686035524953e-01,-8.238707306328906910e+00,8.163642287254333496e-01,-7.935166358947753906e-04
3.339585614204406738e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.437925686035524953e-01,-8.238707306328906910e+00,8.163304328918457031e-01,-8.273124694824218750e-04
3.340112924575805664e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.404981359617436532e-01,-8.049950220063125883e+00,8.163304328918457031e-01,-8.273124694824218750e-04
3.340601825714111328e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.404981359617436532e-01,-8.049950220063125883e+00,8.163221478462219238e-01,-8.355975151062011719e-04
3.341097927093505859e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.404981359617436532e-01,-8.049950220063125883e+00,8.163221478462219238e-01,-8.355975151062011719e-04
3.341609549522399902e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.404981359617436532e-01,-8.049950220063125883e+00,8.163326978683471680e-01,-8.250474929809570312e-04
3.342102289199829102e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.347946282725253075e-01,-7.723163301050503193e+00,8.163326978683471680e-01,-8.250474929809570312e-04
3.342603206634521484e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.347946282725253075e-01,-7.723163301050503193e+00,8.163775801658630371e-01,-7.801651954650878906e-04
3.343091869354248047e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.347946282725253075e-01,-7.723163301050503193e+00,8.163775801658630371e-01,-7.801651954650878906e-04
3.343656349182128906e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.347946282725253075e-01,-7.723163301050503193e+00,8.163982629776000977e-01,-7.594823837280273438e-04
3.344124412536621094e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.283910451756878346e-01,-7.356265015840402377e+00,8.163982629776000977e-01,-7.594823837280273438e-04
3.344598627090454102e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.283910451756878346e-01,-7.356265015840402377e+00,8.164035677909851074e-01,-7.541775703430175781e-04
3.345080971717834473e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.283910451756878346e-01,-7.356265015840402377e+00,8.164035677909851074e-01,-7.541775703430175781e-04
3.345592617988586426e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.283910451756878346e-01,-7.356265015840402377e+00,8.164035677909851074e-01,-7.541775703430175781e-04
3.346076869964599609e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.229613825406407346e-01,-7.045168262672321546e+00,8.164103031158447266e-01,-7.474422454833984375e-04
3.346582722663879395e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.229613825406407346e-01,-7.045168262672321546e+00,8.164103031158447266e-01,-7.474422454833984375e-04
3.347085380554199219e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.229613825406407346e-01,-7.045168262672321546e+00,8.163779377937316895e-01,-7.798075675964355469e-04
3.347578930854797363e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.229613825406407346e-01,-7.045168262672321546e+00,8.163779377937316895e-01,-7.798075675964355469e-04
3.348102569580078125e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.183108562750259246e-01,-6.778712735137857770e+00,8.163455724716186523e-01,-8.121728897094726562e-04
3.348585033416748047e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.183108562750259246e-01,-6.778712735137857770e+00,8.163455724716186523e-01,-8.121728897094726562e-04
3.349089980125427246e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.183108562750259246e-01,-6.778712735137857770e+00,8.163375854492187500e-01,-8.201599121093750000e-04
3.349636960029602051e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.183108562750259246e-01,-6.778712735137857770e+00,8.163375854492187500e-01,-8.201599121093750000e-04
3.350110578536987305e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.145904352625340822e-01,-6.565548313110286749e+00,8.163523077964782715e-01,-8.054375648498535156e-04
3.350584363937377930e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.145904352625340822e-01,-6.565548313110286749e+00,8.164179921150207520e-01,-7.397532463073730469e-04
3.351079559326171875e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.145904352625340822e-01,-6.565548313110286749e+00,8.164179921150207520e-01,-7.397532463073730469e-04
3.351578998565673828e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.145904352625340822e-01,-6.565548313110286749e+00,8.164179921150207520e-01,-7.397532463073730469e-04
3.352097249031066895e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.116140984525406110e-01,-6.395016775488230110e+00,8.163922429084777832e-01,-7.655024528503417969e-04
3.352574038505554199e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.116140984525406110e-01,-6.395016775488230110e+00,8.163922429084777832e-01,-7.655024528503417969e-04
3.353081154823303223e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.116140984525406110e-01,-6.395016775488230110e+00,8.164129853248596191e-01,-7.447600364685058594e-04
3.353590154647827148e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.116140984525406110e-01,-6.395016775488230110e+00,8.163792490959167480e-01,-7.784962654113769531e-04
3.354075765609741211e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.092330290045458313e-01,-6.258591545390584265e+00,8.163792490959167480e-01,-7.784962654113769531e-04
3.354581117630004883e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.092330290045458313e-01,-6.258591545390584265e+00,8.163792490959167480e-01,-7.784962654113769531e-04
3.355080795288085938e+01,2.000000029802322388e-01,1.333333402872085571e-01,1.666666716337203979e-01,3.333333134651184082e-02,1.666666666666666574e-01,3.333333333333336063e-02,-1.092330290045458313e-01,-6.258591545390584265e+00,8.163749575614929199e-01,-7.827877998352050781e-04
